,images,Text,confidenceOCR
3132,images/Cropped Image6017.jpg,APOLLO,0.9261449622917435
3133,images/Cropped Image6018.jpg,Safety First,0.16677362302928989
3134,images/Cropped Image6018.jpg,NO shoking,0.1484133658121197
3135,images/Cropped Image6019.jpg,Safety Fipst,0.16696355546658845
3136,images/Cropped Image6019.jpg,NO Smoking,0.2711850848629266
3137,images/Cropped Image6019.jpg,AMARANTH,0.9993325966845111
3138,images/Cropped Image6020.jpg,Safety Fipst,0.17848969636319534
3139,images/Cropped Image6020.jpg,NO svokinG,0.16828499660893267
3140,images/Cropped Image6021.jpg,Safety Fipst,0.1974197397107123
3141,images/Cropped Image6021.jpg,NO Smoking,0.10166920467273437
3142,images/Cropped Image6021.jpg,AMARANTH,0.9995065785632792
3143,images/Cropped Image6023.jpg,AMARANTH,0.9998191410983497
3144,images/Cropped Image6025.jpg,CHRISTINE,0.8383067943799052
3145,images/Cropped Image6026.jpg,CHRISTINE,0.5451356568346942
3146,images/Cropped Image6028.jpg,CHRISTINE,0.8012225753488157
3147,images/Cropped Image6029.jpg,EKMEN TRANS,0.8847217828712802
3148,images/Cropped Image6030.jpg,EKMEN TRANS,0.9061460776601855
3149,images/Cropped Image6032.jpg,EKMEN TRANS,0.7296372857049309
3150,images/Cropped Image6033.jpg,BurhAN Dizman 3,0.25986111834073083
3151,images/Cropped Image6033.jpg,D | 1 m A N,0.20812295050172477
3152,images/Cropped Image6033.jpg,6R0v P,0.16694380308721604
3153,images/Cropped Image6034.jpg,E N,0.6784218752005376
3154,images/Cropped Image6034.jpg,E R,0.8536503911018372
3155,images/Cropped Image6034.jpg,Burhan Dizman 3,0.45169301192098416
3156,images/Cropped Image6034.jpg,6Rdv P,0.1198700348306867
3157,images/Cropped Image6051.jpg,QamuTIK,0.37991591880819586
3158,images/Cropped Image6051.jpg,DJf,0.14915448124397826
3159,images/Cropped Image6053.jpg,QamutIK,0.3351003485937951
3160,images/Cropped Image6053.jpg,bJlr,0.12262944512038593
3161,images/Cropped Image6057.jpg,ALSTERSF,0.16837873370021866
3162,images/Cropped Image6057.jpg,Del,0.12670293313071018
3163,images/Cropped Image6057.jpg,KarL-JAKOB K,0.6155486143347815
3164,images/Cropped Image6057.jpg,05,0.9649898155785634
3165,images/Cropped Image6058.jpg,ISEF,0.12402008473873138
3166,images/Cropped Image6058.jpg,ARKLOV,0.3199784375953379
3167,images/Cropped Image6058.jpg,Ankl,0.5558115243911743
3168,images/Cropped Image6060.jpg,05,0.14210508027032617
3169,images/Cropped Image6059.jpg,ILSTERS,0.11372154404509768
3170,images/Cropped Image6059.jpg,Obe,0.6993477880590289
3171,images/Cropped Image6059.jpg,Low,0.9809176436282037
3172,images/Cropped Image6059.jpg,nk,0.15397998004207722
3173,images/Cropped Image6061.jpg,KarL-JAKOB K,0.578702354189294
3174,images/Cropped Image6061.jpg,05,0.9269218469152997
3175,images/Cropped Image6063.jpg,ML,0.638469510238008
3176,images/Cropped Image6074.jpg,MAPLE Liv,0.9943928324905456
3177,images/Cropped Image6077.jpg,MAERSK Horsburgh,0.6165630235333858
3178,images/Cropped Image6077.jpg,MAERSK LINE,0.9414832024407311
3179,images/Cropped Image6079.jpg,ArklOW Beach,0.10268220864257731
3180,images/Cropped Image6080.jpg,ArxlOw Beach,0.12865873906453246
3181,images/Cropped Image6081.jpg,IlH,0.34784622480406924
3182,images/Cropped Image6086.jpg,54FEty FiRST,0.1945622722725532
3183,images/Cropped Image6086.jpg,ALAND,0.9998678917967988
3184,images/Cropped Image6087.jpg,ALAND,0.999914060595939
3185,images/Cropped Image6088.jpg,ALAND,0.9999049441439906
3186,images/Cropped Image6089.jpg,smdking,0.13339688115775358
3187,images/Cropped Image6090.jpg,Maersk,0.12273469930351191
3188,images/Cropped Image6090.jpg,VEERS.,0.1651622620112129
3189,images/Cropped Image6090.jpg,URER,0.1255597174167633
3190,images/Cropped Image6090.jpg,HAMBURG SUD,0.8007841280417727
3191,images/Cropped Image6091.jpg,Maersk,0.13691705920319658
3192,images/Cropped Image6092.jpg,A2-SEA SURVEY,0.8563919296210109
3193,images/Cropped Image6093.jpg,A2-SEA SURVEY,0.5866635611749561
3194,images/Cropped Image6094.jpg,A2-SEA SURVEV,0.8275117661198025
3195,images/Cropped Image6095.jpg,A2-SEA SURVEY,0.5078534955178939
3196,images/Cropped Image6098.jpg,SURVEY,0.9997658082870122
3197,images/Cropped Image6098.jpg,EXPLORER,0.9992023655463224
3198,images/Cropped Image6098.jpg,WESSEX,0.9996669106609389
3199,images/Cropped Image6099.jpg,'WESSEX,0.5098501809461974
3200,images/Cropped Image6099.jpg,SURVEY,0.9998928826685342
3201,images/Cropped Image6099.jpg,EXPLORER,0.9980308123269725
3202,images/Cropped Image6119.jpg,#PILOTS ll,0.13468554411714836
3203,images/Cropped Image6119.jpg,PAiROL,0.21848645604323874
3204,images/Cropped Image6120.jpg,#PILOTSL,0.17517169241286365
3205,images/Cropped Image6120.jpg,PAiHOl,0.12671248973633037
3206,images/Cropped Image6121.jpg,PPILotS ll,0.15706232158008146
3207,images/Cropped Image6121.jpg,PAihOl,0.13152208514610536
3208,images/Cropped Image6127.jpg,Gpsixdis,0.16507613326887516
3209,images/Cropped Image6128.jpg,Gpsinoiz,0.20947040039999573
3210,images/Cropped Image6130.jpg,CELESTINE,0.9997577123107791
3211,images/Cropped Image6130.jpg,E:,0.2504099172943763
3212,images/Cropped Image6131.jpg,SMokimg,0.3019746953273536
3213,images/Cropped Image6131.jpg,@PDR,0.4727195203304291
3214,images/Cropped Image6131.jpg,chacgh,0.22623024131834157
3215,images/Cropped Image6131.jpg,ALINDA,0.9955164334418971
3216,images/Cropped Image6132.jpg,SAFety First,0.2289963654382373
3217,images/Cropped Image6132.jpg,SMoking,0.3074267412517107
3218,images/Cropped Image6132.jpg,DPDR,0.20311586558818817
3219,images/Cropped Image6132.jpg,ALINDA,0.9984107875629968
3220,images/Cropped Image6133.jpg,MAERSK,0.7585217303436256
3221,images/Cropped Image6133.jpg,svitzer ,0.603886230174223
3222,images/Cropped Image6133.jpg,ONDON,0.9977024735343797
3223,images/Cropped Image6133.jpg,0 ( ( ( ( ( ( (,0.22077720106412452
3224,images/Cropped Image6134.jpg,svitzer LONDON,0.631346530335757
3225,images/Cropped Image6134.jpg,"4""( ( ( ( ( (1)",0.13390146768903793
3226,images/Cropped Image6135.jpg,svitzer LONDON,0.7070255829498456
3227,images/Cropped Image6136.jpg,MAERSK,0.7627316795295671
3228,images/Cropped Image6136.jpg,svitzer,0.9232987273404959
3229,images/Cropped Image6136.jpg,ONDON,0.9971020492423728
3230,images/Cropped Image6136.jpg,Ka ( ( ( ( ( ((1 ),0.12304030142168745
3231,images/Cropped Image6138.jpg,SCELVERINGH,0.753571343168863
3232,images/Cropped Image6140.jpg,10,0.19843538447996206
3233,images/Cropped Image6140.jpg,SCELVERINGHE,0.7053474844182698
3234,images/Cropped Image6141.jpg,SCELVERINGHE,0.6646534006820283
3235,images/Cropped Image6142.jpg,rovea,0.16906875671398147
3236,images/Cropped Image6144.jpg,SVITZER ADIRA,0.9819607032544405
3237,images/Cropped Image6145.jpg,SVITZER ADIRA,0.998674571268377
3238,images/Cropped Image6147.jpg,StAR HarMONY,0.35058204647677554
3239,images/Cropped Image6148.jpg,STAR HARMONY,0.7020677933398282
3240,images/Cropped Image6150.jpg,HaRMONY,0.3897933707477068
3241,images/Cropped Image6150.jpg,StaR,0.5267418622970581
3242,images/Cropped Image6152.jpg,VALENTINE,0.9986821838859424
3243,images/Cropped Image6152.jpg,cobelfret,0.99190701543423
3244,images/Cropped Image6152.jpg,ferries,0.9828234977175714
3245,images/Cropped Image6156.jpg,MARCO,0.962974732005355
3246,images/Cropped Image6156.jpg,POLO,0.9941005706787109
3247,images/Cropped Image6157.jpg,MARCO,0.9983261038463409
3248,images/Cropped Image6157.jpg,POLO,0.9802857637405396
3249,images/Cropped Image6164.jpg,WLSON LIMERICK,0.45247664529253856
3250,images/Cropped Image6165.jpg,WLSON LIMERICK,0.896597622326092
3251,images/Cropped Image6166.jpg,WiLSON LIMERICK,0.34131547815217445
3252,images/Cropped Image6168.jpg,TU?,0.14951546545944902
3253,images/Cropped Image6174.jpg,LLCIaNa,0.12537465553879062
3254,images/Cropped Image6179.jpg,IDE,0.5580759048461914
3255,images/Cropped Image6179.jpg,MIN,0.9895837413101696
3256,images/Cropped Image6180.jpg,IDE,0.5443036556243896
3257,images/Cropped Image6180.jpg,MIN,0.9977315118995853
3258,images/Cropped Image6181.jpg,IDE,0.5475648641586304
3259,images/Cropped Image6181.jpg,MIN,0.9976442682064885
3260,images/Cropped Image6183.jpg,ARTTKIS,0.460072442357136
3261,images/Cropped Image6184.jpg,ARTTKIS,0.5901004093091295
3262,images/Cropped Image6186.jpg,ATTMIS,0.7991657011910838
3263,images/Cropped Image6187.jpg,IBERICA,0.9443313957733245
3264,images/Cropped Image6187.jpg,II,0.1760888007222965
3265,images/Cropped Image6187.jpg,Hano,0.3790612816810608
3266,images/Cropped Image6187.jpg,HAV,0.6322389356225023
3267,images/Cropped Image6188.jpg,Hav,0.34912862512492854
3268,images/Cropped Image6188.jpg,Wn HAlao,0.1021824903106755
3269,images/Cropped Image6188.jpg,IBERICA,0.9884590651325198
3270,images/Cropped Image6190.jpg,consiructor,0.21128378215632926
3271,images/Cropped Image6192.jpg,SLOMRN DIS?ATCHER,0.4766675694749391
3272,images/Cropped Image6192.jpg,SLOMAN'  NEPTUN,0.39809174588914215
3273,images/Cropped Image6193.jpg,SLOMAN NEPTUI,0.8737266949779439
3274,images/Cropped Image6194.jpg,SLOMAN  NEPTUN,0.731953662961618
3275,images/Cropped Image6195.jpg,FUGRO =,0.7677722146293804
3276,images/Cropped Image6195.jpg,SEEKER,0.9998745347342459
3277,images/Cropped Image6195.jpg,SURVEY,0.9928686000452004
3278,images/Cropped Image6196.jpg,BARENT ZANEN,0.7839314256092388
3279,images/Cropped Image6199.jpg,Boggg,0.32915694066421747
3280,images/Cropped Image6202.jpg,MSC PERLE,0.9880870643549745
3281,images/Cropped Image6202.jpg,M $ c,0.486388682742242
3282,images/Cropped Image6204.jpg,Barent ZAnEN,0.24889549940643454
3283,images/Cropped Image6207.jpg,Barent ZANEN,0.6007868274799658
3284,images/Cropped Image6210.jpg,THQR,0.8406420946121216
3285,images/Cropped Image6211.jpg,THQR,0.6552800536155701
3286,images/Cropped Image6212.jpg,THQR,0.8341967463493347
3287,images/Cropped Image6213.jpg,THOB,0.22374315559864044
3288,images/Cropped Image6216.jpg,B7,0.14507792245143644
3289,images/Cropped Image6221.jpg,MAERSK LINE,0.56427133196436
3290,images/Cropped Image6228.jpg,SMIIZER,0.6316783661904154
3291,images/Cropped Image6228.jpg,INTREPID,0.7563386546176253
3292,images/Cropped Image6230.jpg,SVIIZER,0.6520263057993899
3293,images/Cropped Image6230.jpg,ItREPTD,0.31732715440523857
3294,images/Cropped Image6229.jpg,@,0.16421479530317473
3295,images/Cropped Image6229.jpg,PURIRUR FELIXSTUWE,0.17660123935304578
3296,images/Cropped Image6229.jpg,BRI,0.12938065337462862
3297,images/Cropped Image6231.jpg,CEFAS,0.9962021061427073
3298,images/Cropped Image6231.jpg,ENDEAVQUR^,0.18712683489935747
3299,images/Cropped Image6232.jpg,TOFUIT ,0.29777369942302667
3300,images/Cropped Image6233.jpg,Ous,0.13767474713968877
3301,images/Cropped Image6233.jpg,TOFUIT,0.4879811464684069
3302,images/Cropped Image6234.jpg,TOFUIT ,0.24933268421215385
3303,images/Cropped Image6237.jpg,@RC,0.6120051259288579
3304,images/Cropped Image6237.jpg,LADY,0.7970430254936218
3305,images/Cropped Image6237.jpg,ORWWELL,0.7634319581799464
3306,images/Cropped Image6237.jpg,ORWELL RIVER CRUISES,0.9942617318919785
3307,images/Cropped Image6237.jpg,LAdy,0.29544898867607117
3308,images/Cropped Image6237.jpg,'ORWELL,0.9155338890456874
3309,images/Cropped Image6240.jpg,Or,0.14612395682696608
3310,images/Cropped Image6240.jpg,Lm,0.26610718337332073
3311,images/Cropped Image6243.jpg,MAERSK LINE,0.8445261421079957
3312,images/Cropped Image6247.jpg,GOSTTEAVODOSA,0.28217661695714175
3313,images/Cropped Image6247.jpg,"""cuolosc",0.33490202851199186
3314,images/Cropped Image6248.jpg,COSTA TMOLSL,0.3093307129995609
3315,images/Cropped Image6248.jpg,clolosc,0.5903738726447381
3316,images/Cropped Image6249.jpg,CLAN,0.9449959397315979
3317,images/Cropped Image6253.jpg,OOCL,0.17035949230194092
3318,images/Cropped Image6255.jpg,Ouc,0.40915384227584967
3319,images/Cropped Image6260.jpg,Orine,0.21063830271422654
3320,images/Cropped Image6261.jpg,5 €,0.5039090514183044
3321,images/Cropped Image6262.jpg,X#23,0.24754922091960907
3322,images/Cropped Image6262.jpg,Zhemhua,0.32381091408010887
3323,images/Cropped Image6263.jpg,x,0.5539227896593992
3324,images/Cropped Image6263.jpg,CEFNI,0.9992803638516061
3325,images/Cropped Image6263.jpg,'HOLYHEAD TowIng,0.41537246194504246
3326,images/Cropped Image6263.jpg,AFON,0.9998744130134583
3327,images/Cropped Image6264.jpg,X,0.4624930739503874
3328,images/Cropped Image6264.jpg,CEFNI,0.9989199896515962
3329,images/Cropped Image6264.jpg,'HOLYHEAD TOWINg,0.35673359200676497
3330,images/Cropped Image6264.jpg,IFON,0.627166047867609
3331,images/Cropped Image6266.jpg,JJJJJ,0.1286152677514825
3332,images/Cropped Image6266.jpg,3:,0.24582448239830795
3333,images/Cropped Image6266.jpg,16d,0.17955466495941205
3334,images/Cropped Image6266.jpg,X,0.34969646631886064
3335,images/Cropped Image6266.jpg,CEFNI,0.8468230533524186
3336,images/Cropped Image6266.jpg,'HOLYHEAD TOWINg,0.31393755315490446
3337,images/Cropped Image6266.jpg,AFON,0.99986732006073
3338,images/Cropped Image6269.jpg,CEFNI,0.9992056670422117
3339,images/Cropped Image6269.jpg,'HOLYHEAD Towing,0.34810097898106773
3340,images/Cropped Image6269.jpg,AFON,0.9999138116836548
3341,images/Cropped Image6271.jpg,FREEWAY,0.6806642546027427
3342,images/Cropped Image6272.jpg,FREEWAY,0.7858023538983184
3343,images/Cropped Image6276.jpg,5,0.4086874808471954
3344,images/Cropped Image6277.jpg,Msc,0.9084266107231491
3345,images/Cropped Image6277.jpg,MIRJAM,0.990991408253131
3346,images/Cropped Image6277.jpg,M $,0.7191482782363892
3347,images/Cropped Image6279.jpg,Msc,0.9145466443602459
3348,images/Cropped Image6279.jpg,MIRJAM,0.995024519021537
3349,images/Cropped Image6282.jpg,AASHEIM,0.999845315880766
3350,images/Cropped Image6283.jpg,AASHEIM,0.9997512309946265
3351,images/Cropped Image6284.jpg,AASHEIM,0.9997862878620096
3352,images/Cropped Image6285.jpg,AASHEIM,0.885957867692992
3353,images/Cropped Image6286.jpg,7,0.3931701528551379
3354,images/Cropped Image6286.jpg,1003468,0.1928308370508005
3355,images/Cropped Image6286.jpg,Moatg,0.5655477524912859
3356,images/Cropped Image6288.jpg,GOCL,0.4713122546672821
3357,images/Cropped Image6288.jpg,HONG,0.3256399631500244
3358,images/Cropped Image6288.jpg,KcNG,0.33551862835884094
3359,images/Cropped Image6288.jpg,X,0.7996087185076703
3360,images/Cropped Image6290.jpg,AFON,0.999937117099762
3361,images/Cropped Image6290.jpg,HOLYHEAD( 'TOWING,0.3227627628396212
3362,images/Cropped Image6290.jpg,LAS,0.9184154868125916
3363,images/Cropped Image6291.jpg,HOLYHEAD,0.9983959057774388
3364,images/Cropped Image6291.jpg,TOWING,0.6161224949974263
3365,images/Cropped Image6293.jpg,AFON LAS,0.9908640015941105
3366,images/Cropped Image6293.jpg,HOLYHEADI 'TOWING,0.4496766865175016
3367,images/Cropped Image6297.jpg,HOL,0.997756212783836
3368,images/Cropped Image6297.jpg,'TOwiNg,0.1868895969317987
3369,images/Cropped Image6297.jpg,LYHEADI,0.48301919567567597
3370,images/Cropped Image6299.jpg,QD,0.9964819633554932
3371,images/Cropped Image6299.jpg,ASh,0.17198363074285308
3372,images/Cropped Image6299.jpg,Seabulk,0.14929488062311783
3373,images/Cropped Image6300.jpg,OD,0.8791730636711714
3374,images/Cropped Image6300.jpg,SEABULK ASH,0.18703851968755725
3375,images/Cropped Image6300.jpg,HIM,0.14453416697315735
3376,images/Cropped Image6301.jpg,REYNAERT,0.1752233759624113
3377,images/Cropped Image6302.jpg,ReynaeRT,0.2939891159898905
3378,images/Cropped Image6303.jpg,"ReynAERI,",0.1490723982146137
3379,images/Cropped Image6304.jpg,REYNAERT,0.6062725017780346
3380,images/Cropped Image6305.jpg,AFON LAS,0.8350287960948287
3381,images/Cropped Image6305.jpg,atevin,0.8271770190337248
3382,images/Cropped Image6305.jpg,HOLYHEAD,0.9994758048771819
3383,images/Cropped Image6305.jpg,TOWING,0.5575121119516019
3384,images/Cropped Image6306.jpg,atevin,0.42856646578507174
3385,images/Cropped Image6307.jpg,HOLYHEAD,0.9994084808008552
3386,images/Cropped Image6307.jpg,TOwiNG,0.25968673653815133
3387,images/Cropped Image6309.jpg,AFON LAS,0.7103000810365453
3388,images/Cropped Image6309.jpg,YHEAD,0.9997494831374265
3389,images/Cropped Image6309.jpg,TOWING,0.6565419269474676
3390,images/Cropped Image6310.jpg,purgessmarine,0.9038317303191493
3391,images/Cropped Image6310.jpg,ApNE,0.12826421856880188
3392,images/Cropped Image6310.jpg,CFENNA,0.27383206446517694
3393,images/Cropped Image6311.jpg,MARI  E,0.2882564876708461
3394,images/Cropped Image6311.jpg,A,0.14883398569684037
3395,images/Cropped Image6312.jpg,BLuE Horizon,0.4811526260271715
3396,images/Cropped Image6315.jpg,BLuE Horizon_,0.3657144363080145
3397,images/Cropped Image6319.jpg,20i6,0.42052602767944336
3398,images/Cropped Image6319.jpg,G74,0.16854583950076302
3399,images/Cropped Image6319.jpg,SAL,0.6698234968931192
3400,images/Cropped Image6330.jpg,EN,0.9999393090775781
3401,images/Cropped Image6330.jpg,9,0.8275734744623355
3402,images/Cropped Image6330.jpg,DORDRECHT,0.9919477335084846
3403,images/Cropped Image6330.jpg,AVANT,0.9998244417155753
3404,images/Cropped Image6331.jpg,MULLER DORDRECHT 4L,0.43138148828490297
3405,images/Cropped Image6331.jpg,EN,0.9998824966084493
3406,images/Cropped Image6331.jpg,AVANT 9,0.699853606516914
3407,images/Cropped Image6332.jpg,LT472,0.5430424993572376
3408,images/Cropped Image6332.jpg,LT472,0.9812766479573843
3409,images/Cropped Image6334.jpg,1T472,0.5838770585432386
3410,images/Cropped Image6338.jpg,17472,0.42925509953137775
3411,images/Cropped Image6338.jpg,LT472,0.576139759221078
3412,images/Cropped Image6348.jpg,RT EvoLuTION,0.22089399419231268
3413,images/Cropped Image6349.jpg,RTEVOLUtION,0.24288948311380645
3414,images/Cropped Image6350.jpg,RTEVOLUTION,0.5411650594459332
3415,images/Cropped Image6359.jpg,sMdking,0.5374852035163575
3416,images/Cropped Image6359.jpg,Nordic NaDJA,0.4054017835742443
3417,images/Cropped Image6360.jpg,sMdking,0.4341311538104093
3418,images/Cropped Image6360.jpg,Nordic NadjA,0.3202507596673227
3419,images/Cropped Image6361.jpg,sMdking,0.5423399388916839
3420,images/Cropped Image6362.jpg,Nordic NaDJA,0.3461025544013507
3421,images/Cropped Image6363.jpg,SIEM BARRACUDA,0.7501915870576973
3422,images/Cropped Image6367.jpg,SIEM BARRACUDA,0.9750992903859304
3423,images/Cropped Image6369.jpg,Gemuas,0.8520384105787205
3424,images/Cropped Image6369.jpg,uquveh,0.30926856379682344
3425,images/Cropped Image6369.jpg,Ileen -eh4z,0.10092825629023124
3426,images/Cropped Image6371.jpg,Vos FAMOUS,0.6980167491985552
3427,images/Cropped Image6376.jpg,{Ranot,0.11789083869419487
3428,images/Cropped Image6376.jpg,MANOR VENTURE,0.9344245085521679
3429,images/Cropped Image6376.jpg,ereng},0.1909626765477951
3430,images/Cropped Image6378.jpg,Tnanot,0.20664568448661524
3431,images/Cropped Image6378.jpg,MANOR VENTURE,0.9979102376476229
3432,images/Cropped Image6380.jpg,eneto,0.18962992959487676
3433,images/Cropped Image6380.jpg,MANOR VENTURE,0.986343809269442
3434,images/Cropped Image6381.jpg,Lifeboats,0.989648727984998
3435,images/Cropped Image6381.jpg,Isy KNiGHI,0.2389193391600058
3436,images/Cropped Image6381.jpg,RNLI 13-05,0.9932609039396827
3437,images/Cropped Image6381.jpg,tu,0.10392539274328651
3438,images/Cropped Image6384.jpg,SIOP,0.8770701289176941
3439,images/Cropped Image6384.jpg,BNLB R BY KNIGHI,0.2168093583233189
3440,images/Cropped Image6386.jpg,Mts,0.6347889503860489
3441,images/Cropped Image6386.jpg,VULCAN,0.9897352103878087
3442,images/Cropped Image6387.jpg,Fo,0.9845393617459955
3443,images/Cropped Image6387.jpg,FOB SWATH 4,0.9998415192521507
3444,images/Cropped Image6388.jpg,FOB SWATH 4,0.9998445747188827
